Kokkos::OpenMP::initialize WARNING: OMP_PROC_BIND environment variable not set
  In general, for best performance with OpenMP 4.0 or better set OMP_PROC_BIND=spread and OMP_PLACES=threads
  For best performance with OpenMP 3.1 set OMP_PROC_BIND=true
  For unit testing set OMP_PROC_BIND=false

MPI detected: For OpenMP binding to work as intended, MPI ranks must be bound to exclusive CPU sets.

Host Parallel Execution Space:
  KOKKOS_ENABLE_OPENMP: yes

OpenMP Runtime Configuration:
Kokkos::OpenMP thread_pool_topology[ 1 x 48 x 1 ]
Reading ParaDiS configuration
 Input file: 180chains_16.10e.data
 nodes: 5055, segments: 5930
 Burgers vector is conserved for all nodes
Step =      0: nodes = 5055, dt = 0.000000e+00, strain = 0.000000e+00, elapsed = 0.0 sec
Writing configuration in legacy data format
 Output file: output_fcc_Cu_15um_1e3/config.0.data
Writing restart file
 Restart file: output_fcc_Cu_15um_1e3/restart.0.exadis
Run until reaching strain = 0.010000
Step =    179: nodes = 11874, dt = 8.640000e-10, strain = 1.088283e-04, elapsed = 354.0 sec
Step =    180: nodes = 11882, dt = 1.000000e-09, strain = 1.098283e-04, elapsed = 356.8 sec
Step =    181: nodes = 11886, dt = 1.000000e-09, strain = 1.108283e-04, elapsed = 359.5 sec
Step =    182: nodes = 11897, dt = 1.000000e-09, strain = 1.118283e-04, elapsed = 363.0 sec
Step =    183: nodes = 11909, dt = 1.000000e-09, strain = 1.128283e-04, elapsed = 365.8 sec
Step =    184: nodes = 11900, dt = 5.000000e-10, strain = 1.133283e-04, elapsed = 367.8 sec
Step =    185: nodes = 11902, dt = 5.000000e-10, strain = 1.138283e-04, elapsed = 369.8 sec
Step =    186: nodes = 11906, dt = 6.000000e-10, strain = 1.144283e-04, elapsed = 371.5 sec
Step =    187: nodes = 11914, dt = 7.200000e-10, strain = 1.151483e-04, elapsed = 374.5 sec
Step =    188: nodes = 11927, dt = 8.640000e-10, strain = 1.160123e-04, elapsed = 376.9 sec
Step =    189: nodes = 11946, dt = 1.000000e-09, strain = 1.170123e-04, elapsed = 381.0 sec
Step =    190: nodes = 11958, dt = 1.000000e-09, strain = 1.180123e-04, elapsed = 385.5 sec
Step =    191: nodes = 11958, dt = 1.000000e-09, strain = 1.190123e-04, elapsed = 391.1 sec
Step =    192: nodes = 11953, dt = 5.000000e-10, strain = 1.195123e-04, elapsed = 393.2 sec
Step =    193: nodes = 11949, dt = 5.000000e-10, strain = 1.200123e-04, elapsed = 394.8 sec
Step =    194: nodes = 11958, dt = 6.000000e-10, strain = 1.206123e-04, elapsed = 396.9 sec
Step =    195: nodes = 11952, dt = 7.200000e-10, strain = 1.213323e-04, elapsed = 399.5 sec
Step =    196: nodes = 11973, dt = 8.640000e-10, strain = 1.221963e-04, elapsed = 403.3 sec
Step =    197: nodes = 11993, dt = 1.000000e-09, strain = 1.231963e-04, elapsed = 406.2 sec
Step =    198: nodes = 12017, dt = 1.000000e-09, strain = 1.241963e-04, elapsed = 411.3 sec
Step =    199: nodes = 12005, dt = 1.000000e-09, strain = 1.251963e-04, elapsed = 416.1 sec
Step =    200: nodes = 11996, dt = 1.000000e-09, strain = 1.261963e-04, elapsed = 419.7 sec
Writing configuration in legacy data format
 Output file: output_fcc_Cu_15um_1e3/config.200.data
Writing restart file
 Restart file: output_fcc_Cu_15um_1e3/restart.200.exadis
Step =    201: nodes = 11998, dt = 1.000000e-09, strain = 1.271963e-04, elapsed = 425.1 sec
Step =    202: nodes = 11989, dt = 1.000000e-09, strain = 1.281963e-04, elapsed = 434.2 sec
Step =    203: nodes = 11990, dt = 5.000000e-10, strain = 1.286963e-04, elapsed = 436.5 sec
Step =    204: nodes = 12000, dt = 5.000000e-10, strain = 1.291963e-04, elapsed = 438.5 sec
Step =    205: nodes = 11973, dt = 6.000000e-10, strain = 1.297963e-04, elapsed = 441.1 sec
Step =    206: nodes = 12000, dt = 7.200000e-10, strain = 1.305163e-04, elapsed = 442.8 sec
Step =    207: nodes = 12002, dt = 8.640000e-10, strain = 1.313803e-04, elapsed = 445.5 sec
Step =    208: nodes = 12015, dt = 5.000000e-10, strain = 1.318803e-04, elapsed = 447.2 sec
Step =    209: nodes = 12015, dt = 5.000000e-10, strain = 1.323803e-04, elapsed = 448.4 sec
Step =    210: nodes = 12023, dt = 6.000000e-10, strain = 1.329803e-04, elapsed = 450.0 sec
Step =    211: nodes = 12023, dt = 7.200000e-10, strain = 1.337003e-04, elapsed = 451.9 sec
Step =    212: nodes = 12020, dt = 8.640000e-10, strain = 1.345643e-04, elapsed = 454.7 sec
Step =    213: nodes = 12027, dt = 5.000000e-10, strain = 1.350643e-04, elapsed = 457.2 sec
Step =    214: nodes = 12024, dt = 5.000000e-10, strain = 1.355643e-04, elapsed = 459.9 sec
Step =    215: nodes = 12042, dt = 6.000000e-10, strain = 1.361643e-04, elapsed = 462.7 sec
